"Kernel Name","main_kernel",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7f4d7f7790b0","      FMUL R79, R79, R10","270","0","270","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7790c0","      FMUL R82, R82, R10","259","0","259","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7790d0","      FMUL R83, R83, R10","278","0","278","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7790e0","      FMUL R86, R86, R10","285","0","285","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7790f0","      FMUL R87, R87, R10","270","0","270","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779100","      F2FP.F16.F32.PACK_AB R88, R12, R15","339","23","339","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","33","37","249","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","5","0","0","0","0","0","0"
"0x7f4d7f779110","      F2FP.F16.F32.PACK_AB R90, R18, R19","989","93","989","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","113","0","0","0","0","333","273","0","0","0","269","0","0","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","13"
"0x7f4d7f779120","      F2FP.F16.F32.PACK_AB R92, R16, R17","866","166","866","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","55","0","0","0","0","272","270","0","0","0","269","0","0","0","0","0","0","0","46","0","0","0","0","0","0","0","0","0","120"
"0x7f4d7f779130","      F2FP.F16.F32.PACK_AB R98, R20, R21","772","227","772","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","53","0","0","0","0","176","267","0","0","0","276","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","192"
"0x7f4d7f779140","      F2FP.F16.F32.PACK_AB R102, R23, R102","864","222","864","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","4","0","0","0","0","72","0","0","0","0","235","278","0","0","0","275","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","182"
"0x7f4d7f779150","      F2FP.F16.F32.PACK_AB R93, R116, R109","779","253","779","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","55","0","0","0","0","183","268","0","0","0","272","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","0","0","206"
"0x7f4d7f779160","      F2FP.F16.F32.PACK_AB R97, R118, R105","739","257","739","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","2","0","0","0","0","54","0","0","0","0","141","266","0","0","0","276","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","212"
"0x7f4d7f779170","      F2FP.F16.F32.PACK_AB R99, R108, R111","801","232","801","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","2","0","0","0","0","51","0","0","0","0","217","282","0","0","0","249","0","0","0","0","0","0","0","44","0","0","0","0","0","0","0","0","0","188"
"0x7f4d7f779180","      F2FP.F16.F32.PACK_AB R103, R120, R107","769","235","769","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","4","0","0","0","0","64","0","0","0","1","211","243","0","0","0","246","0","0","0","0","0","0","0","57","0","0","0","0","0","0","0","0","0","178"
"0x7f4d7f779190","@!P0  BRA 0x7f4d7f77d690","313","10","313","8388608","268435456","0","32","0","0","-","-","-","0","0","0","0","0","0","1","0","0","0","11","0","0","0","0","0","0","301","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7791a0","      R2UR UR4, R4","1670","866","1670","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","76","271","0","0","0","1309","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","854"
"0x7f4d7f7791b0","      WARPGROUP.ARRIVE","258","0","258","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7791c0","      UMOV UR7, 0x40000040","259","0","259","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7791d0","      R2UR UR5, R4","250","0","250","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7791e0","      IMAD.MOV.U32 R10, RZ, RZ, R8","247","0","247","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","247","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7791f0","      IADD3 R13, R13, 0x1, RZ","296","0","296","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779200","      MOV R12, R9","1233","159","1233","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","165","0","0","0","0","563","251","0","0","0","254","0","0","0","0","0","0","0","118","0","0","0","0","0","0","0","0","0","41"
"0x7f4d7f779210","      ISETP.NE.AND P0, PT, R13, 0x80, PT","673","268","673","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","34","0","0","0","0","116","244","0","0","0","279","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","246"
"0x7f4d7f779220","      UMOV UR6, UR4","1536","535","1536","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","415","299","0","0","0","822","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","535"
"0x7f4d7f779230","      HGMMA.64x128x16.F32 R24, R88, gdesc[UR4].tnspB, R24","5571","3333","5571","8388608","268435456","268435456","32","32","0","Shared","Load","-","8","0","67108864","67108864","0","0","25","0","0","0","0","0","0","0","0","0","348","258","0","0","0","189","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135"
"0x7f4d7f779240","      UIADD3 UR4, UR5, 0x80, URZ","291","0","291","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","285","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779250","      UMOV UR7, 0x40000040","273","0","273","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779260","      UMOV UR6, UR4","2498","713","2498","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","136","0","0","0","0","0","0","0","0","0","739","239","0","0","0","1384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","713"
"0x7f4d7f779270","      UIADD3 UR4, UR5, 0x100, URZ","258","0","258","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779280","      HGMMA.64x128x16.F32 R24, R92, gdesc[UR4].tnspB, R24","4421","1236","4421","8388608","268435456","268435456","32","32","0","Shared","Load","-","8","0","67108864","67108864","0","0","630","0","0","0","0","0","0","0","0","0","1226","241","0","0","0","2324","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1236"
"0x7f4d7f779290","      UMOV UR6, UR4","291","0","291","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7792a0","      UMOV UR7, 0x40000040","333","0","333","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","73","0","0","0","0","0","0","0","0","0","0","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7792b0","      UIADD3 UR4, UR5, 0x180, URZ","427","0","427","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","166","0","0","0","0","0","0","0","0","0","0","261","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7792c0","      HGMMA.64x128x16.F32 R24, R96, gdesc[UR4].tnspB, R24","4748","967","4748","8388608","268435456","268435456","32","32","0","Shared","Load","-","8","0","67108864","67108864","0","0","909","0","0","0","0","0","0","0","0","0","1204","283","0","0","0","2352","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","964"
"0x7f4d7f7792d0","      UMOV UR6, UR4","285","0","285","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","0","0","259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7792e0","      UMOV UR7, 0x40000040","433","0","433","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","184","0","0","0","0","0","0","0","0","0","0","249","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7792f0","      HGMMA.64x128x16.F32 R24, R100, gdesc[UR4].tnspB, R24, gsb0","5127","1357","5127","8388608","268435456","268435456","32","32","0","Shared","Load","-","8","0","67108864","67108864","0","0","827","0","0","0","0","0","0","0","0","0","941","269","0","0","0","3090","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1340"
"0x7f4d7f779300","      WARPGROUP.DEPBAR.LE gsb0, 0x0","64247","31865","64247","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","59906","0","46","0","0","0","0","0","0","0","0","0","3612","267","0","0","0","416","31720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145"
"0x7f4d7f779310","      SYNCS.ARRIVE.TRANS64.A1T0 RZ, [R0+URZ+0x18], RZ","749","124","749","8388608","268435456","268435456","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","231","263","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","124"
"0x7f4d7f779320","@P0   BRA 0x7f4d7f777520","270","0","270","8388608","268435456","266338304","32","31","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779330","      MUFU.RCP R5, R2","1318","750","1318","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","251","0","0","0","1067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750"
"0x7f4d7f779340","      S2R R4, SR_TID.X","3","0","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779350","      BSSY B2, 0x7f4d7f779430","0","0","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779360","      FCHK P0, R24, R2","16","0","16","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","11","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779370","      FFMA R0, -R2, R5, 1","2","0","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779380","      FFMA R5, R5, R0, R5","3","3","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7f4d7f779390","      FFMA R0, R24, R5, RZ","3","1","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7f4d7f7793a0","      FFMA R6, -R2, R0, R24","1","0","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7793b0","      SHF.R.U32.HI R8, RZ, 0x5, R4","1","1","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0x7f4d7f7793c0","      FFMA R5, R5, R6, R0","3","1","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7f4d7f7793d0","@!P0  BRA 0x7f4d7f779420","4","1","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0x7f4d7f7793e0","      MOV R0, R2","7","3","7","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7f4d7f7793f0","      MOV R10, 0x3f10","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779400","      CALL.REL.NOINC 0x7f4d7f77d700","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779410","      MOV R5, R0","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779420","      BSYNC B2","2","0","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779430","      MUFU.RCP R7, R2","7","4","7","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7f4d7f779440","      BAR.SYNC.DEFER_BLOCKING 0x3, 0x80","0","0","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779450","      BSSY B2, 0x7f4d7f779560","11","8","11","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7f4d7f779460","      FCHK P0, R25, R2","0","0","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779470","      FFMA R0, -R2, R7, 1","1","0","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779480","      FFMA R11, R7, R0, R7","2","1","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7f4d7f779490","      LOP3.LUT R0, R4, 0x1f, RZ, 0xc0, !PT","1","0","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7794a0","      FFMA R6, R25, R11, RZ","2","1","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7f4d7f7794b0","      SHF.R.U32.HI R7, RZ, 0x1, R0","1","0","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7794c0","      FFMA R9, -R2, R6, R25","2","1","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7f4d7f7794d0","      LEA R7, R4, R7, 0x6","1","0","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7794e0","      FFMA R0, R11, R9, R6","2","2","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7f4d7f7794f0","      IMAD.SHL.U32 R9, R4, 0x80, RZ","1","0","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779500","@!P0  BRA 0x7f4d7f779550","4","4","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"0x7f4d7f779510","      MOV R24, R25","4","0","4","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779520","      MOV R0, R2","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779530","      MOV R10, 0x4050","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779540","      CALL.REL.NOINC 0x7f4d7f77d700","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779550","      BSYNC B2","4","3","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0x7f4d7f779560","      MUFU.RCP R4, R3","13","11","13","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","8","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4"
"0x7f4d7f779570","      BSSY B2, 0x7f4d7f779660","0","0","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779580","      FCHK P0, R26, R3","3","2","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7f4d7f779590","      FFMA R11, -R3, R4, 1","6","4","6","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"0x7f4d7f7795a0","      FFMA R11, R4, R11, R4","4","2","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7f4d7f7795b0","      F2FP.F16.F32.PACK_AB R4, R0, R5","0","0","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7795c0","      FFMA R6, R26, R11, RZ","0","0","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f7795d0","      FFMA R10, -R3, R6, R26","3","3","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7f4d7f7795e0","      FFMA R5, R11, R10, R6","3","3","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7f4d7f7795f0","@!P0  BRA 0x7f4d7f779650","0","0","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779600","      MOV R24, R26","4","1","4","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7f4d7f779610","      IMAD.MOV.U32 R0, RZ, RZ, R3","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779620","      MOV R10, 0x4140","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779630","      CALL.REL.NOINC 0x7f4d7f77d700","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779640","      MOV R5, R0","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f4d7f779650","      BSYNC B2","4","4","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0x7f4d7f779660","      MUFU.RCP R0, R3","5","4","5","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7f4d7f779670","      BSSY B2, 0x7f4d7f779740","1","0","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
