"Kernel Name","main_kernel",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Local","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7f903377c330","      PLOP3.LUT P1, PT, PT, PT, PT, 0x8, 0x0","26","3","26","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","13","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7f903377c340","@P0   BRA.U.ANY 0x7f903377c300","151","67","151","262144","262144","0","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","13","0","0","0","124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67"
"0x7f903377c350","      BSYNC B0","772","279","772","1310720","33554432","33554432","25","25","0","-","-","-","0","0","0","0","0","0","121","3","0","0","0","0","0","0","0","0","527","63","13","0","0","0","45","0","58","1","0","0","0","0","0","0","0","0","204","0","0","0","0","0","16"
"0x7f903377c360","      VIADD R2, R10, 0x1","810","246","810","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","416","3","0","0","0","0","38","0","0","0","0","71","50","0","0","0","232","0","141","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","91"
"0x7f903377c370","      LOP3.LUT R2, R2, 0x2, RZ, 0xc0, !PT","316","85","316","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","5","0","0","0","0","31","0","0","0","0","68","36","0","0","0","176","0","0","1","0","0","0","0","14","0","0","0","0","0","0","0","0","0","70"
"0x7f903377c380","      SHF.R.U32.HI R2, RZ, 0x1, R2","310","63","310","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","11","0","0","0","0","38","0","0","0","0","83","48","0","0","0","130","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","52"
"0x7f903377c390","      LOP3.LUT R2, R2, 0x1, RZ, 0x3c, !PT","362","79","362","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","22","0","0","0","0","29","0","0","0","0","133","38","0","0","0","140","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","61"
"0x7f903377c3a0","      SHF.L.U32 R3, R2, 0x1f, RZ","370","59","370","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","21","0","0","0","0","16","0","0","0","0","160","42","0","0","0","131","0","0","4","0","0","0","0","6","0","0","0","0","0","0","0","0","0","49"
"0x7f903377c3b0","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [R6+URZ+0x28], R3","289","48","289","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","92","44","0","0","0","138","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47"
"0x7f903377c3c0","@!P0  BRA 0x7f903377d090","1942","581","1942","1048576","33554432","0","32","0","0","-","-","-","0","0","0","0","0","0","0","7","0","0","0","1729","0","0","0","0","0","118","43","0","0","0","45","0","0","1","0","0","0","568","0","0","0","0","0","0","0","0","0","0","12"
"0x7f903377c3d0","      UMOV UR4, 0xffffffff","311","64","311","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","70","41","0","0","0","195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64"
"0x7f903377c3e0","      BRA.DIV UR4, 0x7f903377d0f0","193","39","193","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","55","48","0","0","0","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39"
"0x7f903377c3f0","      SHFL.IDX PT, R2, R0, RZ, 0x1f","322","43","322","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","82","48","0","0","0","188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43"
"0x7f903377c400","      ISETP.NE.AND P0, PT, R2, RZ, PT","1367","376","1367","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","5","0","0","0","0","23","0","0","0","0","162","39","1099","0","0","39","0","0","0","0","0","0","0","5","0","0","0","0","0","0","362","0","0","9"
"0x7f903377c410","      PRMT R2, RZ, 0x7610, R2","173","26","173","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","13","0","0","0","0","23","0","0","0","0","39","50","0","0","0","48","0","0","3","0","0","0","0","5","0","0","0","0","0","0","0","0","0","18"
"0x7f903377c420","@P0   BRA 0x7f903377c470","689","128","689","1048576","33554432","25165824","32","24","0","-","-","-","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","160","44","0","0","0","473","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127"
"0x7f903377c430","      UMOV UR4, 0xffffffff","247","52","247","262144","8388608","8388608","32","32","0","-","-","-","0","0","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0","18","35","0","0","0","186","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"0x7f903377c440","      BRA.DIV UR4, 0x7f903377d180","71","9","71","262144","8388608","8388608","32","32","0","-","-","-","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","31","13","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"0x7f903377c450","      ELECT P0, URZ, PT","88","22","88","262144","8388608","8388608","32","32","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","6","0","0","0","0","12","15","0","0","0","54","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","18"
"0x7f903377c460","      SEL R2, RZ, 0x1, !P0","199","70","199","262144","8388608","8388608","32","32","0","-","-","-","0","0","0","0","0","0","0","5","0","0","0","0","15","0","0","0","0","28","5","0","0","0","146","0","0","3","0","0","0","0","8","0","0","0","0","0","0","0","0","0","59"
"0x7f903377c470","      PRMT R2, R2, 0x9910, RZ","430","96","430","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","103","6","0","0","0","0","42","0","0","0","94","81","7","0","0","0","97","0","23","1","0","0","0","0","22","0","0","0","22","0","0","0","0","0","28"
"0x7f903377c480","      BSSY B0, 0x7f903377c6f0","86","6","86","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","28","10","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0"
"0x7f903377c490","      ISETP.NE.AND P0, PT, R2, RZ, PT","251","43","251","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","5","0","0","0","0","46","0","0","0","0","79","42","0","0","0","79","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","0","17"
"0x7f903377c4a0","@!P0  BRA 0x7f903377c6e0","647","148","647","1048576","33554432","33292288","32","31","262144","-","-","-","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","61","39","0","0","0","544","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","148"
"0x7f903377c4b0","      MOV R7, 0x8000","310","76","310","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","32","3","0","0","0","0","12","0","0","0","0","19","50","0","0","0","194","0","10","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","60"
"0x7f903377c4c0","      S2UR UR12, SR_CTAID.Y","11","0","11","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c4d0","      IADD3 R2, R4, 0x400, RZ","13","0","13","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c4e0","      ULDC.64 UR6, c[0x0][0x198]","14","0","14","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c4f0","      R2UR UR5, R5","15","0","15","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c500","      UIADD3 UR6, UP0, UR6, 0x30, URZ","18","0","18","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c510","      R2UR UR4, R2","9","0","9","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c520","      UMOV UR10, URZ","15","0","15","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c530","      R2UR UR9, R6","17","0","17","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c540","      SYNCS.ARRIVE.TRANS64 RZ, [R6+URZ+0x8], R7","9","0","9","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c550","      R2UR UR11, R11","8","0","8","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c560","      UIADD3.X UR7, URZ, UR7, URZ, UP0, !UPT","16","0","16","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c570","      PLOP3.LUT P0, PT, PT, PT, PT, 0x80, 0x0","12","0","12","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c580","      UMOV UR14, 0x0","12","0","12","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c590","      UMOV UR15, 0x10000000","10","0","10","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c5a0","      ULEA UR4, UR5, UR4, 0x18","113","11","113","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","33","9","0","0","0","56","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"0x7f903377c5b0","      UIADD3 UR9, UR9, 0x8, URZ","45","3","45","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","14","14","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7f903377c5c0","      UIADD3 UR8, UR4, 0x8000, URZ","43","9","43","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","14","8","0","0","0","19","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8"
"0x7f903377c5d0","      S2UR UR13, SR_CTAID.Z","11","0","11","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c5e0","      NOP","111","36","111","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","7","0","0","0","1","0","0","0","0","0","20","13","70","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","35","0","0","0"
"0x7f903377c5f0","@P0   ELECT P1, URZ, PT","162","44","162","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","4","0","0","0","0","24","0","0","0","0","20","10","0","0","0","104","0","0","3","0","0","0","0","7","0","0","0","0","0","0","0","0","0","34"
"0x7f903377c600","      UTMALDG.4D desc[UR14], [UR8], [UR6]","155","53","155","262144","262144","262144","1","1","0","Global,Shared","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","13","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","0","0","0"
"0x7f903377c610","@P1   PLOP3.LUT P0, PT, P1, PT, PT, 0x8, 0x0","168","62","168","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","12","9","0","0","0","133","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","57"
"0x7f903377c620","      PLOP3.LUT P1, PT, PT, PT, PT, 0x8, 0x0","36","12","36","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","6","13","0","0","0","14","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"0x7f903377c630","@P0   BRA.U.ANY 0x7f903377c5f0","137","67","137","262144","262144","0","1","0","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","6","12","0","0","0","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67"
"0x7f903377c640","      PLOP3.LUT P0, PT, PT, PT, PT, 0x80, 0x0","68","21","68","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","0","6","0","0","0","0","11","8","0","0","0","41","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","19"
"0x7f903377c650","      UIADD3 UR8, UR4, 0xc000, URZ","8","0","8","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c660","      UMOV UR10, 0x40","7","0","7","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c670","      UMOV UR4, 0x0","33","1","33","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","15","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7f903377c680","      UMOV UR5, 0x10000000","15","0","15","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c690","@P0   ELECT P1, URZ, PT","135","47","135","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","0","10","0","0","0","0","22","10","0","0","0","91","0","0","1","0","0","0","0","6","0","0","0","0","0","0","0","0","0","40"
"0x7f903377c6a0","      UTMALDG.4D desc[UR4], [UR8], [UR6]","10","0","10","262144","262144","262144","1","1","0","Global,Shared","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c6b0","@P1   PLOP3.LUT P0, PT, P1, PT, PT, 0x8, 0x0","191","72","191","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","0","11","0","0","0","0","14","14","0","0","0","150","0","0","2","0","0","0","0","8","0","0","0","0","0","0","0","0","0","62"
"0x7f903377c6c0","      PLOP3.LUT P1, PT, PT, PT, PT, 0x8, 0x0","40","4","40","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","8","19","0","0","0","9","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3"
"0x7f903377c6d0","@P0   BRA.U.ANY 0x7f903377c690","157","73","157","262144","262144","0","1","0","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","20","8","0","0","0","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73"
"0x7f903377c6e0","      BSYNC B0","780","273","780","1310720","33554432","33554432","25","25","0","-","-","-","0","0","0","0","0","0","118","10","0","0","0","0","0","0","0","0","555","29","15","0","0","0","53","0","53","3","0","0","0","0","0","0","0","0","188","0","0","0","0","0","29"
"0x7f903377c6f0","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [R6+URZ+0x38], R3","851","287","851","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","506","2","0","0","0","0","0","0","0","0","0","51","57","0","0","0","235","0","210","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76"
"0x7f903377c700","@!P0  BRA 0x7f903377d200","143873","86663","143873","1048576","33554432","32505856","32","31","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","143747","0","0","0","0","0","39","49","0","0","0","36","0","0","0","0","0","0","86653","0","0","0","0","0","0","0","0","0","0","10"
"0x7f903377c710","      UMOV UR4, 0xffffffff","267","72","267","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","46","0","0","0","179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72"
"0x7f903377c720","      BRA.DIV UR4, 0x7f903377d260","166","55","166","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","41","0","0","0","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55"
"0x7f903377c730","      SHFL.IDX PT, R2, R0, RZ, 0x1f","250","57","250","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","46","0","0","0","166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57"
"0x7f903377c740","      ISETP.NE.AND P0, PT, R2, RZ, PT","1158","468","1158","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","16","54","1030","0","0","34","0","0","0","0","0","0","0","15","0","0","0","0","0","0","443","0","0","10"
"0x7f903377c750","      PRMT R2, RZ, 0x7610, R2","83","30","83","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","13","33","0","0","0","27","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","20"
"0x7f903377c760","@P0   BRA 0x7f903377c7b0","532","186","532","1048576","33554432","25165824","32","24","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","32","0","0","0","457","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","186"
"0x7f903377c770","      UMOV UR4, 0xffffffff","231","68","231","262144","8388608","8388608","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","46","0","0","0","176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68"
"0x7f903377c780","      BRA.DIV UR4, 0x7f903377d2f0","43","7","43","262144","8388608","8388608","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"0x7f903377c790","      ELECT P0, URZ, PT","70","26","70","262144","8388608","8388608","32","32","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","6","11","0","0","0","49","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","24"
"0x7f903377c7a0","      SEL R2, RZ, 0x1, !P0","189","98","189","262144","8388608","8388608","32","32","0","-","-","-","0","0","0","0","0","0","0","4","0","0","0","0","9","0","0","0","0","5","15","0","0","0","156","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","94"
"0x7f903377c7b0","      PRMT R2, R2, 0x9910, RZ","310","128","310","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","93","2","0","0","0","0","19","0","0","0","95","20","11","0","0","0","70","0","37","0","0","0","0","0","10","0","0","0","47","0","0","0","0","0","34"
"0x7f903377c7c0","      BSSY B0, 0x7f903377ca30","48","0","48","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c7d0","      ISETP.NE.AND P0, PT, R2, RZ, PT","201","38","201","1048576","33554432","33554432","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","29","59","0","0","0","86","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","24"
"0x7f903377c7e0","@!P0  BRA 0x7f903377ca20","630","224","630","1048576","33554432","33292288","32","31","262144","-","-","-","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","47","41","0","0","0","536","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","223"
"0x7f903377c7f0","      MOV R3, 0x8000","260","104","260","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","34","1","0","0","0","0","5","0","0","0","0","5","33","0","0","0","182","0","11","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","89"
"0x7f903377c800","      S2UR UR12, SR_CTAID.Y","12","0","12","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c810","      VIADD R2, R4, 0x400","8","0","8","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c820","      R2UR UR5, R5","13","0","13","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c830","      ULDC.64 UR6, c[0x0][0x198]","12","0","12","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c840","      R2UR UR9, R6","14","0","14","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c850","      UIADD3 UR6, UP0, UR6, 0x170, URZ","12","0","12","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c860","      R2UR UR4, R2","13","0","13","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c870","      UMOV UR10, URZ","10","0","10","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c880","      SYNCS.ARRIVE.TRANS64 RZ, [R6+URZ+0x18], R3","22","0","22","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c890","      R2UR UR11, R11","10","0","10","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c8a0","      UIADD3.X UR7, URZ, UR7, URZ, UP0, !UPT","11","0","11","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c8b0","      PLOP3.LUT P0, PT, PT, PT, PT, 0x80, 0x0","15","0","15","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c8c0","      UMOV UR14, 0x0","12","0","12","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c8d0","      UMOV UR15, 0x10000000","11","0","11","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f903377c8e0","      UIADD3 UR9, UR9, 0x18, URZ","111","10","111","262144","262144","262144","1","1","0","-","-","-","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","43","13","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
