"Kernel Name","main_kernel",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7f86d77780a0","      FMNMX.FTZ R14, R57, R14, !PT","419","256","419","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","10","0","0","0","0","4","0","0","0","0","0","77","0","0","0","328","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","246"
"0x7f86d77780b0","      FMNMX.FTZ R14, R61, R14, !PT","466","221","466","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","82","0","0","0","369","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","206"
"0x7f86d77780c0","      FMNMX.FTZ R14, R65, R14, !PT","497","260","497","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","17","0","0","0","0","6","0","0","0","0","25","92","0","0","0","357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","260"
"0x7f86d77780d0","      HGMMA.64x128x16.F32 R88, R176, gdesc[UR8].tnspB, R88","161","0","161","2031616","65011712","65011712","32","32","0","Shared","Load","-","8","0","16252928","16252928","0","0","87","0","0","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77780e0","      UMOV UR10, UR8","62","0","62","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77780f0","      UMOV UR11, 0x40000040","106","0","106","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778100","      UIADD3 UR8, UR6, 0x180, URZ","90","0","90","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778110","      FMNMX.FTZ R14, R69, R14, !PT","139","0","139","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","55","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778120","      FMNMX.FTZ R14, R73, R14, !PT","409","160","409","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","18","94","0","0","0","267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160"
"0x7f86d7778130","      FMNMX.FTZ R14, R77, R14, !PT","762","306","762","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","66","0","0","0","0","27","0","0","0","0","47","77","0","0","0","545","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","306"
"0x7f86d7778140","      FMNMX.FTZ R14, R81, R14, !PT","438","170","438","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","31","86","0","0","0","316","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170"
"0x7f86d7778150","      FMNMX.FTZ R14, R85, R14, !PT","411","221","411","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","36","81","0","0","0","284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","221"
"0x7f86d7778160","      SHFL.BFLY PT, R23, R14, 0x2, 0x1f","514","238","514","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","41","0","0","0","0","0","0","0","0","0","23","89","0","0","0","361","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","219"
"0x7f86d7778170","      FMNMX.FTZ R188, R14, R23, !PT","2457","1919","2457","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","2","0","0","0","0","8","0","0","0","0","28","80","2248","0","0","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1858","0","0","61"
"0x7f86d7778180","      FMNMX.FTZ R14, R86, R189, !PT","210","85","210","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","72","0","0","0","125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"0x7f86d7778190","      SHFL.BFLY PT, R185, R188, 0x1, 0x1f","330","210","330","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","2","77","0","0","0","199","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160"
"0x7f86d77781a0","      FMNMX.FTZ R14, R27, R14, !PT","82","0","82","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77781b0","      FMNMX.FTZ R14, R31, R14, !PT","626","262","626","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","113","0","0","0","0","13","0","0","0","0","35","75","0","0","0","390","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","178"
"0x7f86d77781c0","      FMNMX.FTZ R14, R35, R14, !PT","738","324","738","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","39","80","0","0","0","604","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","324"
"0x7f86d77781d0","      FMNMX.FTZ R14, R39, R14, !PT","425","167","425","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86","0","0","0","339","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","167"
"0x7f86d77781e0","      FMNMX.FTZ R14, R43, R14, !PT","494","313","494","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","12","0","0","0","0","5","0","0","0","0","0","94","0","0","0","383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","313"
"0x7f86d77781f0","      FMNMX.FTZ R14, R47, R14, !PT","402","180","402","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","0","0","0","332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180"
"0x7f86d7778200","      FMNMX.FTZ R185, R188, R185, !PT","240","114","240","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","21","0","0","139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","93"
"0x7f86d7778210","      FMNMX.FTZ R14, R51, R14, !PT","227","82","227","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","68","0","0","0","156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82"
"0x7f86d7778220","      FMUL.FTZ R23, R185, 0.12751743197441101074","519","155","519","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","159","0","0","0","0","0","0","0","0","0","2","96","0","0","0","262","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78"
"0x7f86d7778230","      FMNMX.FTZ R14, R55, R14, !PT","95","0","95","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778240","      FFMA.FTZ R188, R84, 0.12751743197441101074, -R23","492","222","492","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","74","0","0","0","0","0","0","0","0","0","1","100","0","0","0","317","0","0","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","151"
"0x7f86d7778250","      FMNMX.FTZ R14, R59, R14, !PT","259","0","259","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","175","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778260","      FFMA.FTZ R24, R24, 0.12751743197441101074, -R23","324","0","324","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","247","0","0","0","0","0","0","0","0","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778270","      FFMA.FTZ R28, R28, 0.12751743197441101074, -R23","85","0","85","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778280","      FFMA.FTZ R32, R32, 0.12751743197441101074, -R23","128","0","128","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778290","      FMNMX.FTZ R14, R63, R14, !PT","179","0","179","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","90","0","0","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77782a0","      FFMA.FTZ R36, R36, 0.12751743197441101074, -R23","358","0","358","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","278","0","0","0","0","0","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77782b0","      FFMA.FTZ R40, R40, 0.12751743197441101074, -R23","83","0","83","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77782c0","      MUFU.EX2 R24, R24","319","0","319","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","221","0","0","0","0","0","0","0","0","0","0","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77782d0","      FMNMX.FTZ R14, R67, R14, !PT","340","0","340","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","237","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77782e0","      FFMA.FTZ R44, R44, 0.12751743197441101074, -R23","80","0","80","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77782f0","      HGMMA.64x128x16.F32 R88, R172, gdesc[UR8].tnspB, R88","238","0","238","2031616","65011712","65011712","32","32","0","Shared","Load","-","8","0","16252928","16252928","0","0","151","0","0","0","0","0","0","0","0","0","0","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778300","      UMOV UR10, UR8","275","0","275","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","210","0","0","0","0","0","0","0","0","0","0","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778310","      UMOV UR11, 0x40000040","88","0","88","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778320","      UIADD3 UR8, UR6, 0x200, URZ","226","0","226","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","143","0","0","0","0","0","0","0","0","0","0","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778330","      FMNMX.FTZ R14, R71, R14, !PT","88","0","88","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778340","      MUFU.EX2 R28, R28","144","0","144","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778350","      FFMA.FTZ R48, R48, 0.12751743197441101074, -R23","94","0","94","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778360","      FFMA.FTZ R52, R52, 0.12751743197441101074, -R23","77","0","77","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778370","      FMNMX.FTZ R14, R75, R14, !PT","84","0","84","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778380","      FFMA.FTZ R56, R56, 0.12751743197441101074, -R23","155","0","155","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","70","0","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778390","      FFMA.FTZ R60, R60, 0.12751743197441101074, -R23","89","0","89","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77783a0","      FFMA.FTZ R64, R64, 0.12751743197441101074, -R23","187","0","187","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","104","0","0","0","0","0","0","0","0","0","0","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77783b0","      FMNMX.FTZ R14, R79, R14, !PT","360","0","360","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","265","0","0","0","0","0","0","0","0","0","0","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77783c0","      MUFU.EX2 R32, R32","98","0","98","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77783d0","      FFMA.FTZ R68, R68, 0.12751743197441101074, -R23","174","0","174","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","95","0","0","0","0","0","0","0","0","0","0","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77783e0","      FFMA.FTZ R72, R72, 0.12751743197441101074, -R23","200","0","200","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","121","0","0","0","0","0","0","0","0","0","0","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77783f0","      FMNMX.FTZ R14, R83, R14, !PT","234","0","234","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","148","0","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778400","      FFMA.FTZ R76, R76, 0.12751743197441101074, -R23","88","0","88","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778410","      FFMA.FTZ R80, R80, 0.12751743197441101074, -R23","116","0","116","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","38","0","0","0","0","0","0","0","0","0","0","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778420","      FFMA.FTZ R25, R25, 0.12751743197441101074, -R23","86","0","86","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778430","      FMNMX.FTZ R14, R87, R14, !PT","292","0","292","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","214","0","0","0","0","0","0","0","0","0","0","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778440","      MUFU.EX2 R36, R36","93","0","93","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778450","      FFMA.FTZ R29, R29, 0.12751743197441101074, -R23","160","0","160","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","75","0","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778460","      FFMA.FTZ R33, R33, 0.12751743197441101074, -R23","203","0","203","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","121","0","0","0","0","0","0","0","0","0","0","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778470","      FFMA.FTZ R37, R37, 0.12751743197441101074, -R23","89","0","89","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778480","      SHFL.BFLY PT, R189, R14, 0x2, 0x1f","170","0","170","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","95","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778490","      FFMA.FTZ R41, R41, 0.12751743197441101074, -R23","76","0","76","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77784a0","      FFMA.FTZ R45, R45, 0.12751743197441101074, -R23","171","0","171","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","74","0","0","0","0","0","0","0","0","0","0","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77784b0","      FFMA.FTZ R49, R49, 0.12751743197441101074, -R23","218","0","218","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","143","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77784c0","      MUFU.EX2 R40, R40","235","0","235","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","137","0","0","0","0","0","0","0","0","0","0","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77784d0","      FFMA.FTZ R53, R53, 0.12751743197441101074, -R23","82","0","82","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77784e0","      FFMA.FTZ R57, R57, 0.12751743197441101074, -R23","241","0","241","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","148","0","0","0","0","0","0","0","0","0","0","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77784f0","      FFMA.FTZ R61, R61, 0.12751743197441101074, -R23","319","0","319","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","229","0","0","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778500","      FFMA.FTZ R65, R65, 0.12751743197441101074, -R23","259","0","259","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","186","0","0","0","0","0","0","0","0","0","0","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778510","      FFMA.FTZ R69, R69, 0.12751743197441101074, -R23","68","0","68","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778520","      FFMA.FTZ R73, R73, 0.12751743197441101074, -R23","208","0","208","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778530","      FFMA.FTZ R77, R77, 0.12751743197441101074, -R23","298","0","298","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","207","0","0","0","0","0","0","0","0","0","0","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778540","      MUFU.EX2 R44, R44","284","0","284","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","203","0","0","0","0","0","0","0","0","0","0","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778550","      FFMA.FTZ R81, R81, 0.12751743197441101074, -R23","240","0","240","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","165","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778560","      FFMA.FTZ R85, R85, 0.12751743197441101074, -R23","318","0","318","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","223","0","0","0","0","0","0","0","0","0","0","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778570","      FFMA.FTZ R23, R0, 0.12751743197441101074, -R23","285","0","285","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","205","0","0","0","0","0","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778580","      MOV R0, R185","308","0","308","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","216","0","0","0","0","0","0","0","0","0","0","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778590","      MUFU.EX2 R48, R48","746","189","746","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","57","0","0","0","0","0","0","33","0","0","16","79","0","0","0","561","0","0","11","0","0","0","0","0","0","33","0","0","0","0","0","0","0","145"
"0x7f86d77785a0","      FMNMX.FTZ R189, R14, R189, !PT","213","0","213","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","95","0","0","0","0","0","0","0","0","0","0","95","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77785b0","      MUFU.EX2 R52, R52","1561","1246","1561","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","0","0","776","0","0","65","75","0","0","0","644","0","0","1","0","0","0","0","0","0","665","0","0","0","0","0","0","0","580"
"0x7f86d77785c0","      SHFL.BFLY PT, R14, R189, 0x1, 0x1f","91","0","91","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77785d0","      MUFU.EX2 R56, R56","2768","932","2768","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","618","0","0","1494","96","0","0","0","560","0","0","0","0","0","0","0","0","0","458","0","0","0","0","0","0","0","474"
"0x7f86d77785e0","      MUFU.EX2 R60, R60","960","755","960","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","241","0","0","38","92","0","0","0","589","0","0","0","0","0","0","0","0","0","191","0","0","0","0","0","0","0","564"
"0x7f86d77785f0","      MUFU.EX2 R64, R64","852","713","852","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","138","0","0","21","80","0","0","0","613","0","0","0","0","0","0","0","0","0","120","0","0","0","0","0","0","0","593"
"0x7f86d7778600","      FMNMX.FTZ R84, R189, R14, !PT","239","150","239","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","88","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0"
"0x7f86d7778610","      FADD.FTZ R189, RZ, R24","88","0","88","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7778620","      FMUL.FTZ R14, R84, 0.12751743197441101074","329","235","329","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","84","0","0","0","240","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230"
"0x7f86d7778630","      FADD.FTZ R189, R28, R189","108","0","108","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
